case_id,reported_at,missing_person_name,gender,age_band,state,district,language,last_seen_location,reporting_center,reporter_mobile,physical_description,status,resolution_hours,is_duplicate_report,remarks
KMP-2027-00117,2027-07-18 06:35,Durga Krishnan,Female,41-60,Rajasthan,Bikaner,Bengali,Trimbak Road,Ramkund Kho-Ya-Paya Kendra,+91 9422660441,,Reunited,0.2,False,Cross-center transfer needed
KMP-2027-00118,2027-07-15 14:54,Pushpa Shah,Female,61-70,Rajasthan,Udaipur,Maithili,Sadhugram Gate 2,Rajur Bahula Center,+91 9358737619,"Old man in dhoti kurta, cannot remember name",Reunited,2.2,False,Bharat Bharati volunteer handled
KMP-2027-00119,2027-07-18 17:43,Mohan Dubey,Male,80+,Punjab,Punjab District 1,Marathi,Main Police Chowki,Nashik Road Center,+91 7155337035,"Old man in dhoti kurta, cannot remember name",Reunited,5.7,False,GGTalk app used
KMP-2027-00120,2027-07-31 12:44,Mohan Sinha,Male,41-60,Uttar Pradesh,Allahabad,Bhojpuri,Main Police Chowki,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6901955461,"Old man, bald, wearing vest and dhoti",Reunited,6.0,False,GGTalk app used
KMP-2027-00121,2027-07-21 11:23,Seema Yadav,Female,71-80,Jharkhand,Jharkhand District 1,Awadhi,Nandur Ghat,Adgaon Kho-Ya-Paya,+91 9917792874,"Old man in dhoti kurta, cannot remember name",Pending,,False,
KMP-2027-00122,2027-07-16 20:35,Manoj Nair,Male,61-70,Rajasthan,Jodhpur,Kannada,Nandur Ghat,Sadhugram Lost Found,+91 9711806831,Man from UP,Transferred to hospital,,False,Announcement made on PA
KMP-2027-00123,2027-08-04 06:33,Deepak Menon,Male,18-40,Assam,Assam District 2,Hindi,Kushavart Kund,Bharat Bharati Control Room,,Lost near ghats,Reunited,2.1,False,Brought by volunteer
KMP-2027-00124,2027-08-01 05:00,Dinesh Sharma,Male,61-70,Maharashtra,Aurangabad,Hindi,Panchavati Circle,Police Main Control Room,+91 9807901168,"Elderly woman, cannot speak properly, Gujarati",Reunited,5.1,False,Found near ghat
KMP-2027-00125,2027-07-13 21:16,Ankit Patil,Male,71-80,Gujarat,Ahmedabad,Marathi,Laxmi Narayan Ghat,Sadhugram Lost Found,+91 7358738317,"Old man, bald, wearing vest and dhoti",Reunited,2.1,False,Brought by volunteer
KMP-2027-00126,2027-07-31 06:40,,Male,80+,Maharashtra,Nashik,Kannada,Ramkund Ghat,Ramkund Kho-Ya-Paya Kendra,+91 9693458652,"Child in red shirt, about 8-10 years, crying",Reunited,4.1,False,
KMP-2027-00127,2027-07-18 06:11,Manju Verma,Female,71-80,Kerala,Kerala District 2,Awadhi,Nandur Ghat,Central Control Room,+91 6834899763,"Old woman, white clothes, lost memory",Reunited,6.9,False,
KMP-2027-00128,2027-08-14 07:32,Rakesh Tiwari,Male,71-80,Assam,Assam District 2,Bengali,Laxmi Narayan Ghat,Central Control Room,+91 7948790854,"Woman in green saree, has tilak on forehead",Reunited,0.3,False,Family waiting at center
KMP-2027-00129,2027-08-07 14:51,Asha Pillai,Female,61-70,Jharkhand,Jharkhand District 2,Tamil,Dindori Road Crossing,Bharat Bharati Control Room,+91 9563693201,"Child in red shirt, about 8-10 years, crying",Reunited,5.0,False,Bharat Bharati volunteer handled
KMP-2027-00130,2027-07-06 10:27,,Male,41-60,Punjab,Punjab District 2,Maithili,Dasak Ghat,Police Main Control Room,,"Woman with three children, lost husband",Reunited,0.1,False,
KMP-2027-00131,2027-08-03 10:43,Pushpa Dubey,Female,0-12,Uttarakhand,Uttarakhand District 2,Tamil,Kapila Sangam,Ramkund Kho-Ya-Paya Kendra,+91 7714137833,"Elderly man with walking stick, hard of hearing",Reunited,2.7,True,Bharat Bharati volunteer handled
KMP-2027-00132,2027-07-07 09:19,Ram Mehta,Male,41-60,Tamil Nadu,Tirunelveli,Awadhi,Ramkund Ghat,Adgaon Kho-Ya-Paya,+91 7591625191,"Child girl, pigtails, pink frock, about 6 years",Reunited,7.9,False,Bharat Bharati volunteer handled
KMP-2027-00133,2027-07-21 10:25,Vimla Reddy,Female,18-40,Telangana,Telangana District 3,Kannada,Nandur Ghat,Sadhugram Lost Found,+91 7614332794,Child missing,Transferred to hospital,,False,Police assisted
KMP-2027-00134,2027-08-05 05:46,Ankit Menon,Male,18-40,Kerala,Kerala District 1,Tamil,Dasak Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7831983367,"Boy about 12, wearing school dress",Reunited,0.3,False,Bharat Bharati volunteer handled
KMP-2027-00135,2027-07-29 20:37,Geeta Reddy,Female,41-60,Rajasthan,Bikaner,Bengali,Kapila Sangam,Police Main Control Room,+91 9179419456,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,6.3,False,GGTalk app used
KMP-2027-00136,2027-08-11 17:48,,Female,41-60,Punjab,Punjab District 1,Hindi,Nandur Ghat,Adgaon Kho-Ya-Paya,+91 6704753177,"Woman in green saree, has tilak on forehead",Reunited,1.0,False,GGTalk app used
KMP-2027-00137,2027-07-31 08:18,Sangeeta Tiwari,Female,41-60,Kerala,Kerala District 3,Gujarati,Gauri Patangan,Bharat Bharati Control Room,+91 8126373949,"Woman in green saree, has tilak on forehead",Reunited,1.7,False,GGTalk app used
KMP-2027-00138,2027-07-22 08:43,Anil Singh,Male,71-80,Telangana,Telangana District 1,Gujarati,Adgaon Parking,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6124250578,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,1.6,False,Announcement made on PA
KMP-2027-00139,2027-08-09 19:37,Ashok Reddy,Male,61-70,Uttarakhand,Uttarakhand District 2,Bhojpuri,Gauri Patangan,Adgaon Kho-Ya-Paya,,"Wearing white saree, grey hair, speaks Hindi",Reunited,5.6,False,
KMP-2027-00140,2027-08-12 20:33,Pushpa Sinha,Female,41-60,West Bengal,Siliguri,Awadhi,Nandur Ghat,Nashik Road Center,,"Old man, bald, wearing vest and dhoti",Reunited,0.5,False,Announcement made on PA
KMP-2027-00141,2027-07-09 15:07,Kamla Rao,Female,41-60,Delhi,Delhi District 3,Gujarati,Dindori Road Crossing,Sadhugram Lost Found,,"Woman in green saree, has tilak on forehead",Reunited,0.6,False,Family waiting at center
KMP-2027-00142,2027-07-19 09:11,Ashok Shukla,Male,61-70,Gujarat,Gandhinagar,Hindi,Nandur Ghat,Rajur Bahula Center,,"Girl child about 5 years, red bindi, crying",Pending,,False,Announcement made on PA
KMP-2027-00143,2027-07-29 20:10,Ankit Chaudhary,Male,61-70,Odisha,Odisha District 2,Bhojpuri,Trimbakeshwar Approach,Nashik Road Center,+91 9862509565,"Wearing white saree, grey hair, speaks Hindi",Reunited,1.3,False,
KMP-2027-00144,2027-08-04 16:34,Sangeeta Desai,Female,61-70,Chhattisgarh,Chhattisgarh District 1,Bhojpuri,Kushavart Kund,Rajur Bahula Center,+91 8932271276,"Woman with three children, lost husband",Unresolved,,False,Cross-center transfer needed
KMP-2027-00145,2027-07-16 11:51,Seema Sinha,Female,61-70,Punjab,Punjab District 1,Awadhi,Trimbak Road,Panchavati Center,+91 6932828137,Old woman,Reunited,0.7,False,Brought by volunteer
KMP-2027-00146,2027-07-19 14:36,Pushpa Verma,Female,61-70,Delhi,Delhi District 3,Marathi,Madsangvi Transit,Police Main Control Room,,Lost near ghats,Reunited,5.5,False,
KMP-2027-00147,2027-08-13 17:31,,Unknown,71-80,Tamil Nadu,Coimbatore,Tamil,Sadhugram Gate 2,Nashik Road Center,+91 7917626034,,Reunited,1.9,True,
KMP-2027-00148,2027-07-06 19:40,Deepak Yadav,Male,71-80,Jharkhand,Jharkhand District 2,Bengali,Laxmi Narayan Ghat,Bharat Bharati Control Room,+91 6931221434,"Woman with three children, lost husband",Reunited,2.2,False,Found near ghat
KMP-2027-00149,2027-07-07 19:01,Ram Dubey,Male,18-40,Odisha,Odisha District 2,Kannada,Sadhugram Gate 1,Ramkund Kho-Ya-Paya Kendra,+91 6149330844,"Boy about 12, wearing school dress",Reunited,12.7,False,
KMP-2027-00150,2027-08-12 10:03,Seema Patel,Female,71-80,Madhya Pradesh,Satna,Bhojpuri,Kapila Sangam,Sadhugram Lost Found,+91 6499264207,Child missing,Reunited,0.4,False,Brought by volunteer
KMP-2027-00151,2027-08-14 09:30,Dinesh Nair,Male,61-70,Uttar Pradesh,Varanasi,Marathi,Trimbakeshwar Approach,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6553456129,"Old man, bald, wearing vest and dhoti",Reunited,0.4,False,Found near ghat
KMP-2027-00152,2027-08-11 10:28,Amit Krishnan,Male,18-40,Rajasthan,Jaipur,Gujarati,Laxmi Narayan Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6755325292,,Pending,,False,Announcement made on PA
KMP-2027-00153,2027-07-09 12:17,,Female,71-80,Kerala,Kerala District 3,Awadhi,Trimbakeshwar Approach,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9437695739,"Woman with three children, lost husband",Reunited,3.7,False,
KMP-2027-00154,2027-07-04 12:31,Durga Roy,Female,61-70,Chhattisgarh,Chhattisgarh District 1,Kannada,Kapila Sangam,Bharat Bharati Control Room,+91 8793819512,"Man in saffron kurta, has rudraksha mala",Reunited,0.3,False,
KMP-2027-00155,2027-07-31 07:01,,Female,71-80,Kerala,Kerala District 2,Tamil,Trimbak Road,Bharat Bharati Control Room,+91 7918970742,"Wearing white saree, grey hair, speaks Hindi",Reunited,10.2,False,Bharat Bharati volunteer handled
KMP-2027-00156,2027-07-06 14:05,Ajay Patil,Male,61-70,Haryana,Haryana District 1,Maithili,Nashik Road Station,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7397928718,"Elderly man with walking stick, hard of hearing",Reunited,3.5,False,Cross-center transfer needed
KMP-2027-00157,2027-07-30 06:19,Kavita Mishra,Female,71-80,Tamil Nadu,Chennai,Gujarati,Adgaon Parking,Bharat Bharati Control Room,+91 9224539647,"Wearing white saree, grey hair, speaks Hindi",Reunited,0.7,False,GGTalk app used
KMP-2027-00158,2027-07-28 13:33,Ankit Desai,Male,41-60,Karnataka,Davangere,Awadhi,Trimbakeshwar Approach,Sadhugram Lost Found,+91 6459715348,Old woman,Reunited,2.7,False,
KMP-2027-00159,2027-08-02 05:02,Rakesh Patel,Male,41-60,Bihar,Darbhanga,Kannada,Ramkund Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6345247378,"Old man in dhoti kurta, cannot remember name",Reunited,10.1,False,
KMP-2027-00160,2027-07-05 16:07,Manju Patil,Female,61-70,Telangana,Telangana District 1,Bhojpuri,Nashik Road Station,Central Control Room,+91 8391261014,"Young boy in blue uniform, school bag",Reunited,15.9,False,
KMP-2027-00161,2027-07-19 14:47,Vimla Mishra,Female,41-60,Madhya Pradesh,Jabalpur,Telugu,Main Police Chowki,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8315469014,"Boy about 12, wearing school dress",Reunited,2.7,False,Brought by volunteer
KMP-2027-00162,2027-08-14 05:21,Mamta Pillai,Female,18-40,Uttarakhand,Uttarakhand District 1,Tamil,Ramkund Ghat,Adgaon Kho-Ya-Paya,+91 8782837348,Child missing,Reunited,3.0,False,Announcement made on PA
KMP-2027-00163,2027-07-06 08:32,Geeta Patil,Female,0-12,Tamil Nadu,Erode,Awadhi,Sadhugram Gate 2,Adgaon Kho-Ya-Paya,+91 8592265554,"Child in red shirt, about 8-10 years, crying",Reunited,2.3,False,Brought by volunteer
KMP-2027-00164,2027-07-13 09:49,Gaurav Dubey,Male,41-60,Telangana,Telangana District 2,Marathi,Trimbak Road,Bharat Bharati Control Room,+91 7180195016,"Elderly man with walking stick, hard of hearing",Reunited,2.5,False,GGTalk app used
KMP-2027-00165,2027-08-13 14:52,Amit Joshi,Male,61-70,Bihar,Patna,Telugu,Main Police Chowki,Central Control Room,,"Old woman, white clothes, lost memory",Reunited,5.0,False,Bharat Bharati volunteer handled
KMP-2027-00166,2027-07-30 08:51,Sanjay Mishra,Male,80+,Uttar Pradesh,Agra,Hindi,Sadhugram Gate 2,Bharat Bharati Control Room,+91 7201710492,"Wearing white saree, grey hair, speaks Hindi",Reunited,16.2,False,Bharat Bharati volunteer handled
KMP-2027-00167,2027-07-29 09:05,,Male,61-70,Madhya Pradesh,Bhopal,Kannada,Nandur Ghat,Bharat Bharati Control Room,+91 7793623149,"Old man in dhoti kurta, cannot remember name",Reunited,10.3,False,Bharat Bharati volunteer handled
KMP-2027-00168,2027-07-26 18:56,Ashok Rao,Male,41-60,Gujarat,Vadodara,Marathi,Panchavati Circle,Rajur Bahula Center,+91 7137204552,"Old man in dhoti kurta, cannot remember name",Reunited,0.6,False,GGTalk app used
KMP-2027-00169,2027-08-06 21:20,Rohit Trivedi,Male,80+,Punjab,Punjab District 2,Hindi,Kapila Sangam,Sadhugram Lost Found,+91 9469403820,"Young boy in blue uniform, school bag",Reunited,1.0,False,Found near ghat
KMP-2027-00170,2027-08-12 12:17,Anil Shah,Male,61-70,Tamil Nadu,Coimbatore,Bhojpuri,Panchavati Circle,Central Control Room,,Man from UP,Reunited,16.2,False,
KMP-2027-00171,2027-08-06 09:36,Rakesh Dubey,Male,71-80,Kerala,Kerala District 1,Tamil,Rajur Bahula,Rajur Bahula Center,+91 8709511014,"Woman with three children, lost husband",Reunited,0.2,True,Family waiting at center
KMP-2027-00172,2027-07-12 15:03,,Male,80+,West Bengal,Nadia,Gujarati,Ramkund Ghat,Ramkund Kho-Ya-Paya Kendra,,"Old man, hearing aid, wearing full pants shirt",Reunited,7.5,False,
KMP-2027-00173,2027-08-10 20:41,Sanjay Chaudhary,Male,41-60,Telangana,Telangana District 1,Maithili,Nandur Ghat,Ramkund Kho-Ya-Paya Kendra,+91 9950234433,Old woman,Reunited,10.6,False,Brought by volunteer
KMP-2027-00174,2027-07-01 17:54,Kamla Patel,Female,71-80,Andhra Pradesh,Vijayawada,Awadhi,Trimbak Road,Central Control Room,,"Young boy in blue uniform, school bag",Reunited,6.6,False,Cross-center transfer needed
KMP-2027-00175,2027-07-06 15:28,,Female,71-80,Tamil Nadu,Madurai,Bhojpuri,Ramkund Ghat,Sadhugram Lost Found,+91 7783100341,"Old woman, white clothes, lost memory",Reunited,1.7,False,
KMP-2027-00176,2027-08-09 12:10,Prakash Desai,Male,18-40,Uttarakhand,Uttarakhand District 2,Tamil,Dasak Ghat,Bharat Bharati Control Room,+91 8686288768,"Old man in dhoti kurta, cannot remember name",Reunited,1.2,False,Police assisted
KMP-2027-00177,2027-07-02 18:41,Ashok Patel,Male,61-70,Madhya Pradesh,Gwalior,Gujarati,Adgaon Parking,Nashik Road Center,+91 9856456108,"Elderly woman, cannot speak properly, Gujarati",Reunited,1.6,False,Bharat Bharati volunteer handled
KMP-2027-00178,2027-08-06 20:09,Kanta Das,Female,41-60,Andhra Pradesh,Guntur,Bengali,Kushavart Kund,Panchavati Center,+91 6521875543,"Wearing white saree, grey hair, speaks Hindi",Reunited,6.9,False,Announcement made on PA
KMP-2027-00179,2027-08-07 17:11,Ramesh Joshi,Male,41-60,Madhya Pradesh,Ujjain,Gujarati,Laxmi Narayan Ghat,Adgaon Kho-Ya-Paya,+91 8942754807,"Woman in burqa, has small child with her",Reunited,1.2,False,Brought by volunteer
KMP-2027-00180,2027-07-25 20:36,Sangeeta Verma,Female,71-80,Bihar,Patna,Marathi,Dindori Road Crossing,Rajur Bahula Center,+91 9912239392,"Old man confused, keeps asking for Ramkund",Reunited,7.7,True,Family waiting at center
KMP-2027-00181,2027-07-13 09:02,Pushpa Nair,Female,61-70,Bihar,Saran,Bengali,Gauri Patangan,Bharat Bharati Control Room,+91 7327515325,Lost near ghats,Reunited,6.9,False,Family waiting at center
KMP-2027-00182,2027-08-03 19:58,Manoj Desai,Male,0-12,Haryana,Haryana District 3,Maithili,Ramkund Ghat,Nashik Road Center,+91 8396568375,"Old man, hearing aid, wearing full pants shirt",Reunited,0.5,False,Family waiting at center
KMP-2027-00183,2027-07-17 17:41,Shanti Singh,Female,61-70,Bihar,Saran,Kannada,Bus Stand Nashik,Nashik Road Center,+91 8541189818,"Girl child about 5 years, red bindi, crying",Reunited,1.3,False,Family waiting at center
KMP-2027-00184,2027-07-02 15:52,Asha Verma,Female,71-80,Tamil Nadu,Chennai,Kannada,Takli Sangam,Sadhugram Lost Found,+91 8499905152,"Woman speaking Tamil, wearing silk saree",Pending,,False,Brought by volunteer
KMP-2027-00185,2027-07-14 18:47,Deepak Agarwal,Male,41-60,Uttarakhand,Uttarakhand District 3,Hindi,Bus Stand Nashik,Police Main Control Room,+91 7574289591,"Woman in burqa, has small child with her",Reunited,0.7,False,GGTalk app used
KMP-2027-00186,2027-07-04 12:02,Amit Sinha,Male,61-70,Gujarat,Surat,Bhojpuri,Dasak Ghat,Central Control Room,+91 7998696871,"Woman in burqa, has small child with her",Reunited,6.9,False,Cross-center transfer needed
KMP-2027-00187,2027-08-05 16:22,Durga Sharma,Female,61-70,Jharkhand,Jharkhand District 1,Marathi,Adgaon Parking,Sadhugram Lost Found,+91 9730157871,Child missing,Reunited,2.0,False,Family waiting at center
KMP-2027-00188,2027-08-13 05:30,Radha Sinha,Female,41-60,West Bengal,Bardhaman,Hindi,Sadhugram Gate 2,Ramkund Kho-Ya-Paya Kendra,+91 6937844678,"Girl child about 5 years, red bindi, crying",Reunited,3.7,False,Cross-center transfer needed
KMP-2027-00189,2027-07-07 05:32,Rahul Chaudhary,Male,61-70,West Bengal,Siliguri,Awadhi,Laxmi Narayan Ghat,Police Main Control Room,+91 9727588309,,Reunited,1.4,False,
KMP-2027-00190,2027-07-16 06:51,Shyam Reddy,Male,41-60,Andhra Pradesh,Vijayawada,Telugu,Main Police Chowki,Adgaon Kho-Ya-Paya,,Lost near ghats,Reunited,5.1,False,Found near ghat
KMP-2027-00191,2027-08-04 20:58,Vinod Chaudhary,Male,0-12,Kerala,Kerala District 1,Gujarati,Laxmi Narayan Ghat,Police Main Control Room,+91 7836928463,"Old man confused, keeps asking for Ramkund",Reunited,8.4,False,
KMP-2027-00192,2027-07-23 12:47,Deepak Yadav,Male,61-70,Gujarat,Anand,Telugu,Takli Sangam,Adgaon Kho-Ya-Paya,+91 6338642889,"Child girl, pigtails, pink frock, about 6 years",Reunited,1.4,False,Announcement made on PA
KMP-2027-00193,2027-07-20 18:03,Ajay Nair,Male,61-70,Odisha,Odisha District 1,Telugu,Sadhugram Gate 2,Ramkund Kho-Ya-Paya Kendra,+91 9668909764,"Old woman, white clothes, lost memory",Reunited,3.4,False,Announcement made on PA
KMP-2027-00194,2027-07-04 05:28,Gaurav Patil,Male,13-17,Telangana,Telangana District 3,Gujarati,Madsangvi Transit,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8781288086,Man from UP,Reunited,0.7,False,
KMP-2027-00195,2027-08-04 11:46,Vinod Reddy,Male,61-70,Odisha,Odisha District 2,Maithili,Laxmi Narayan Ghat,Central Control Room,,"Child girl, pigtails, pink frock, about 6 years",Reunited,4.5,False,Brought by volunteer
KMP-2027-00196,2027-07-03 14:18,Rahul Pandey,Male,13-17,Chhattisgarh,Chhattisgarh District 3,Maithili,Dasak Ghat,Police Main Control Room,+91 6984595578,"Girl child about 5 years, red bindi, crying",Reunited,8.8,False,Police assisted
KMP-2027-00197,2027-07-02 21:10,Sunita Pandey,Unknown,18-40,Haryana,Haryana District 1,Hindi,Sadhugram Gate 1,Panchavati Center,+91 7326763783,Old woman,Reunited,4.1,False,Family waiting at center
KMP-2027-00198,2027-07-29 17:07,,Male,71-80,Maharashtra,Thane,Gujarati,Panchavati Circle,Sadhugram Lost Found,,"Old woman in white saree, widow marks",Reunited,4.6,True,Bharat Bharati volunteer handled
KMP-2027-00199,2027-07-10 11:49,Durga Shah,Female,61-70,Rajasthan,Kota,Telugu,Madsangvi Transit,Police Main Control Room,+91 6649309976,"Old woman, white clothes, lost memory",Reunited,1.4,True,Announcement made on PA
KMP-2027-00200,2027-07-08 20:09,Saraswati Das,Female,41-60,Uttar Pradesh,Ayodhya,Marathi,Trimbakeshwar Approach,Police Main Control Room,,"Child in red shirt, about 8-10 years, crying",Pending,,False,Announcement made on PA
KMP-2027-00201,2027-07-19 16:51,Seema Yadav,Female,13-17,Gujarat,Mehsana,Marathi,Nandur Ghat,Adgaon Kho-Ya-Paya,,Child missing,Reunited,5.7,True,
KMP-2027-00202,2027-07-22 10:07,Sita Dubey,Female,61-70,Delhi,Delhi District 2,Tamil,Kapila Sangam,Adgaon Kho-Ya-Paya,+91 6500099988,"Boy about 12, wearing school dress",Reunited,4.7,False,Bharat Bharati volunteer handled
KMP-2027-00203,2027-07-27 20:51,,Female,71-80,Maharashtra,Solapur,Awadhi,Trimbak Road,Rajur Bahula Center,,"Young boy in blue uniform, school bag",Reunited,1.8,True,Cross-center transfer needed
KMP-2027-00204,2027-08-11 15:00,,Female,80+,Bihar,Bhagalpur,Awadhi,Nashik Road Station,Nashik Road Center,+91 6380904676,Child missing,Reunited,12.5,False,GGTalk app used
KMP-2027-00205,2027-08-05 06:00,,Female,61-70,Tamil Nadu,Trichy,Kannada,Adgaon Parking,Police Main Control Room,+91 9259616499,"Old woman in white saree, widow marks",Pending,,True,Announcement made on PA
KMP-2027-00206,2027-07-29 19:05,,Male,41-60,Haryana,Haryana District 2,Marathi,Bus Stand Nashik,Rajur Bahula Center,+91 6592949064,"Child girl, pigtails, pink frock, about 6 years",Unresolved,,False,
KMP-2027-00207,2027-08-05 11:41,Vinod Verma,Male,0-12,Madhya Pradesh,Rewa,Hindi,Dasak Ghat,Panchavati Center,+91 8645823493,"Woman in burqa, has small child with her",Reunited,7.4,False,Family waiting at center
KMP-2027-00208,2027-07-23 14:35,Saraswati Rao,Female,61-70,Bihar,Saran,Marathi,Nashik Road Station,Panchavati Center,+91 6466529415,Old woman,Reunited,0.7,False,Bharat Bharati volunteer handled
KMP-2027-00209,2027-07-22 08:48,Vijay Joshi,Male,80+,Haryana,Haryana District 1,Awadhi,Gauri Patangan,Central Control Room,+91 7869645166,,Reunited,8.9,False,Family waiting at center
KMP-2027-00210,2027-07-10 17:42,,Female,71-80,Assam,Assam District 2,Maithili,Main Police Chowki,Nashik Road Center,+91 9645818292,"Child girl, pigtails, pink frock, about 6 years",Pending,,False,Family waiting at center
KMP-2027-00211,2027-08-08 21:19,Shanti Tiwari,Female,80+,Andhra Pradesh,Tirupati,Maithili,Panchavati Circle,Panchavati Center,+91 7543182078,Old woman,Reunited,0.9,False,Found near ghat
KMP-2027-00212,2027-07-08 16:35,,Female,71-80,Gujarat,Gandhinagar,Bengali,Bus Stand Nashik,Nashik Road Center,+91 8862735437,"Old man, hearing aid, wearing full pants shirt",Reunited,9.0,False,Bharat Bharati volunteer handled
KMP-2027-00213,2027-08-13 13:09,,Female,18-40,Maharashtra,Mumbai,Maithili,Kushavart Kund,Sadhugram Lost Found,+91 7407751103,"Old woman, white clothes, lost memory",Reunited,6.7,False,Cross-center transfer needed
